customer_id,signup_date,region,age,plan,contract,payment_method,tenure_months,monthly_charges,support_tickets,late_payments,nps,usage_hours,last_login_days,auto_pay,churn,churn_date
CUST-04066,2025-05-18,Nordeste,29,Padrão,Mensal,Boleto,13,106.25,1,0,9,60.0,3,Sim,0,
CUST-04067,2025-12-23,Sudeste,60,Padrão,Anual,Débito automático,6,115.54,2,0,10,42.7,4,Sim,0,
CUST-04068,2024-11-18,Nordeste,18,Básico,Mensal,Boleto,19,57.28,3,1,3,26.7,6,Não,0,
CUST-04069,2023-05-12,Centro-Oeste,35,Padrão,Anual,Débito automático,38,95.71,2,0,3,75.6,5,Sim,0,
CUST-04070,2025-05-27,Sudeste,34,Premium,Mensal,Pix,13,185.51,2,0,5,30.1,26,Sim,1,2026-04-18
CUST-04071,2026-01-14,Sudeste,53,Padrão,Mensal,Cartão,5,89.06,0,1,6,29.6,6,Sim,0,
CUST-04072,2023-07-31,Nordeste,55,Básico,Mensal,Débito automático,35,56.68,1,0,7,50.8,6,Sim,0,
CUST-04073,2023-11-01,Sudeste,50,Premium,Anual,Cartão,32,163.63,1,1,7,28.7,6,Sim,0,
CUST-04074,2025-02-26,Sudeste,23,Básico,Anual,Cartão,16,59.68,0,1,7,29.4,6,Sim,0,
CUST-04075,2025-04-14,Sudeste,49,Básico,Bienal,Débito automático,14,55.19,0,2,7,24.3,3,Sim,0,
CUST-04076,2024-10-12,Sudeste,45,Padrão,Anual,Boleto,20,100.25,0,1,10,40.7,7,Não,0,
CUST-04077,2025-01-29,Nordeste,19,Padrão,Anual,Débito automático,17,120.97,3,0,5,44.2,10,Sim,0,
CUST-04078,2021-03-28,Sul,18,Premium,Mensal,Cartão,64,170.31,2,1,9,23.9,2,Sim,0,
CUST-04079,2024-11-12,Sudeste,51,Básico,Bienal,Boleto,19,57.95,3,0,10,56.1,7,Sim,0,
CUST-04080,2023-12-04,Sul,37,Padrão,Mensal,Cartão,31,86.9,1,1,4,24.3,12,Não,1,2026-01-12
CUST-04081,2024-09-23,Sudeste,24,Padrão,Mensal,Pix,21,88.77,4,2,3,21.3,3,Não,1,2026-01-08
CUST-04082,2023-11-21,Sudeste,37,Premium,Anual,Débito automático,31,172.3,4,0,7,18.2,5,Sim,1,2026-03-09
CUST-04083,2025-03-01,Nordeste,43,Premium,Bienal,Pix,16,136.69,2,0,8,52.7,10,Sim,0,
CUST-04084,2025-02-06,Sudeste,38,Padrão,Mensal,Boleto,16,132.64,2,1,7,19.5,11,Não,0,
CUST-04085,2024-06-09,Sul,20,Básico,Mensal,Débito automático,25,58.56,0,1,3,70.1,5,Não,0,
CUST-04086,2025-04-25,Centro-Oeste,62,Básico,Anual,Débito automático,14,39.7,3,2,4,17.6,13,Sim,0,
CUST-04087,2024-12-06,Sul,51,Premium,Anual,Cartão,19,161.55,2,0,6,30.3,1,Não,1,2026-02-10
CUST-04088,2023-06-07,Nordeste,35,Padrão,Mensal,Cartão,37,87.79,1,0,8,19.2,2,Sim,0,
CUST-04089,2022-04-10,Sudeste,35,Padrão,Anual,Débito automático,51,93.13,5,0,6,25.6,2,Sim,1,2026-04-26
CUST-04090,2020-07-09,Sudeste,43,Premium,Mensal,Pix,72,137.85,3,2,8,31.9,1,Não,1,2026-03-26
CUST-04091,2023-07-24,Sudeste,25,Premium,Mensal,Pix,35,155.66,2,0,7,68.5,4,Sim,0,
CUST-04092,2023-12-18,Nordeste,43,Padrão,Anual,Cartão,30,69.28,1,0,9,47.2,6,Não,0,
CUST-04093,2025-07-03,Centro-Oeste,23,Premium,Mensal,Cartão,12,150.6,1,0,5,9.5,8,Sim,1,2026-05-04
CUST-04094,2022-08-05,Sudeste,38,Básico,Anual,Débito automático,47,47.42,0,0,7,31.1,2,Sim,0,
CUST-04095,2021-05-19,Sudeste,25,Padrão,Mensal,Pix,62,91.97,1,1,10,31.7,4,Não,0,
CUST-04096,2024-12-13,Sudeste,26,Premium,Anual,Boleto,18,148.3,0,1,5,26.2,4,Não,0,
CUST-04097,2020-07-28,Sul,59,Básico,Mensal,Cartão,72,59.48,1,0,6,36.5,19,Sim,1,2026-02-16
CUST-04098,2022-04-26,Nordeste,40,Básico,Bienal,Cartão,50,71.43,3,0,7,83.6,5,Não,0,
CUST-04099,2023-06-23,Nordeste,41,Padrão,Anual,Pix,36,104.05,0,0,5,24.4,13,Não,1,2026-02-09
CUST-04100,2024-08-30,Centro-Oeste,18,Padrão,Mensal,Débito automático,22,117.19,1,0,5,42.3,9,Não,1,2026-02-05
CUST-04101,2025-09-16,Sudeste,32,Básico,Bienal,Cartão,9,52.02,0,1,6,16.1,16,Sim,1,2026-03-14
CUST-04102,2021-03-20,Nordeste,45,Básico,Mensal,Cartão,64,63.55,1,3,7,11.6,10,Sim,1,2026-03-09
CUST-04103,2025-10-04,Sul,41,Básico,Mensal,Pix,8,64.1,1,0,9,30.3,7,Não,0,
CUST-04104,2021-01-24,Sudeste,18,Básico,Bienal,Cartão,66,75.12,2,0,5,46.4,4,Sim,0,
CUST-04105,2020-09-04,Centro-Oeste,41,Premium,Bienal,Pix,70,148.77,1,3,7,29.7,7,Não,0,
CUST-04106,2025-07-02,Sudeste,43,Padrão,Anual,Pix,12,110.04,2,1,10,45.0,9,Sim,0,
CUST-04107,2025-10-05,Nordeste,54,Padrão,Bienal,Cartão,8,87.0,3,0,10,45.1,7,Sim,0,
CUST-04108,2024-12-21,Nordeste,31,Básico,Mensal,Boleto,18,51.02,2,0,7,106.1,6,Sim,0,
CUST-04109,2024-07-12,Centro-Oeste,18,Padrão,Mensal,Cartão,23,93.98,1,0,7,39.8,20,Sim,0,
CUST-04110,2025-02-02,Sul,27,Básico,Mensal,Boleto,17,65.34,0,1,5,30.9,1,Sim,0,
CUST-04111,2025-02-05,Sudeste,26,Premium,Mensal,Boleto,17,143.78,4,2,8,41.1,3,Não,0,
CUST-04112,2024-06-18,Nordeste,48,Premium,Anual,Boleto,24,145.73,0,2,10,23.0,8,Sim,0,
CUST-04113,2021-05-04,Nordeste,18,Padrão,Mensal,Boleto,62,89.97,3,1,10,44.1,2,Sim,0,
CUST-04114,2024-08-26,Sul,34,Premium,Anual,Pix,22,159.68,2,2,7,41.9,5,Não,0,
CUST-04115,2023-04-22,Nordeste,56,Básico,Mensal,Cartão,38,45.89,0,0,8,61.6,13,Não,1,2026-05-22
CUST-04116,2025-09-08,Sudeste,39,Básico,Mensal,Pix,9,62.7,2,0,6,20.5,2,Não,0,
CUST-04117,2024-04-23,Sul,50,Padrão,Anual,Cartão,26,93.99,2,0,5,35.1,4,Sim,0,
CUST-04118,2024-11-18,Centro-Oeste,19,Básico,Mensal,Boleto,19,68.21,1,2,6,69.9,3,Sim,1,2026-05-16
CUST-04119,2023-06-14,Sudeste,20,Premium,Anual,Cartão,37,159.88,2,0,8,24.9,2,Sim,1,2026-05-09
CUST-04120,2025-09-22,Sul,56,Básico,Anual,Pix,9,83.53,1,2,9,7.7,4,Não,0,
CUST-04121,2022-01-05,Norte,40,Padrão,Mensal,Pix,54,100.7,2,1,7,34.2,7,Não,1,2026-04-01
CUST-04122,2024-12-31,Nordeste,40,Básico,Bienal,Boleto,18,41.94,2,0,8,32.6,4,Não,0,
CUST-04123,2025-04-21,Centro-Oeste,26,Básico,Bienal,Pix,14,56.02,1,0,2,32.1,8,Não,0,
CUST-04124,2020-09-18,Sudeste,40,Padrão,Mensal,Pix,70,99.3,3,0,7,37.6,7,Sim,1,2026-02-04
CUST-04125,2024-01-14,Norte,25,Premium,Anual,Pix,29,146.28,2,0,6,46.0,11,Não,0,
CUST-04126,2024-07-27,Sudeste,53,Padrão,Mensal,Débito automático,23,120.24,1,0,4,112.9,9,Sim,1,2026-01-17
CUST-04127,2025-09-16,Sul,72,Padrão,Mensal,Boleto,9,94.66,1,0,8,24.8,3,Não,1,2026-04-20
CUST-04128,2025-06-12,Sul,45,Básico,Anual,Cartão,12,49.97,2,3,10,22.8,6,Sim,0,
CUST-04129,2025-09-05,Nordeste,31,Básico,Anual,Débito automático,9,61.54,3,0,7,45.3,3,Sim,0,
CUST-04130,2024-06-01,Centro-Oeste,18,Básico,Anual,Cartão,25,46.31,1,0,9,21.6,17,Não,0,
CUST-04131,2022-05-22,Nordeste,19,Padrão,Anual,Cartão,50,112.53,1,0,6,27.1,20,Sim,0,
CUST-04132,2024-01-08,Nordeste,58,Básico,Anual,Cartão,30,69.71,1,2,10,28.6,3,Não,0,
CUST-04133,2024-04-21,Sudeste,27,Básico,Anual,Pix,26,60.83,1,0,4,59.5,23,Sim,0,
CUST-04134,2024-06-23,Sul,35,Padrão,Mensal,Boleto,24,107.28,1,1,7,63.1,12,Sim,0,
CUST-04135,2022-12-25,Sul,47,Padrão,Mensal,Pix,42,92.0,0,1,9,10.9,6,Não,0,
CUST-04136,2024-09-27,Sudeste,57,Padrão,Mensal,Boleto,21,77.96,1,1,7,12.6,31,Não,0,
CUST-04137,2025-11-06,Sul,37,Básico,Anual,Pix,7,54.44,1,1,10,33.1,6,Sim,0,
CUST-04138,2022-09-08,Centro-Oeste,34,Padrão,Mensal,Cartão,46,91.98,0,1,3,53.4,1,Não,0,
CUST-04139,2025-08-16,Nordeste,40,Padrão,Mensal,Pix,10,70.49,1,0,7,71.5,4,Sim,1,2026-03-20
CUST-04140,2025-12-22,Nordeste,31,Básico,Mensal,Boleto,6,44.19,0,4,7,34.2,4,Não,0,
CUST-04141,2023-12-30,Sudeste,32,Padrão,Mensal,Pix,30,81.77,0,0,7,62.6,12,Não,0,
CUST-04142,2026-02-15,Sul,44,Básico,Mensal,Pix,4,44.25,3,1,4,22.9,10,Não,0,
CUST-04143,2024-06-25,Sudeste,41,Premium,Mensal,Pix,24,177.67,0,1,6,28.6,10,Não,1,2026-04-21
CUST-04144,2024-03-29,Sudeste,65,Premium,Mensal,Pix,27,166.17,2,2,6,36.4,9,Não,0,
CUST-04145,2023-09-20,Sul,44,Básico,Mensal,Cartão,33,72.51,1,1,8,26.9,8,Sim,0,
CUST-04146,2023-11-16,Sudeste,53,Padrão,Mensal,Débito automático,31,106.13,3,0,9,69.0,19,Sim,0,
CUST-04147,2025-10-27,Sudeste,26,Padrão,Bienal,Cartão,8,114.16,2,0,7,27.2,17,Sim,1,2026-01-19
CUST-04148,2023-01-09,Nordeste,45,Premium,Mensal,Cartão,42,159.38,1,0,8,38.4,10,Sim,0,
CUST-04149,2024-08-01,Sul,30,Padrão,Mensal,Boleto,23,120.22,2,1,10,25.1,9,Sim,0,
CUST-04150,2024-12-28,Sudeste,44,Padrão,Mensal,Débito automático,18,81.76,4,1,10,25.7,1,Não,0,
CUST-04151,2025-09-12,Sudeste,47,Básico,Anual,Boleto,9,58.05,0,0,2,19.9,3,Não,1,2026-02-04
CUST-04152,2022-07-12,Sul,40,Básico,Mensal,Pix,48,44.65,3,1,9,50.5,6,Sim,0,
CUST-04153,2022-09-26,Sul,68,Padrão,Mensal,Débito automático,45,116.38,0,0,9,45.2,1,Sim,0,
CUST-04154,2025-02-08,Sul,56,Padrão,Bienal,Pix,16,104.88,0,0,7,47.1,4,Sim,1,2026-02-11
CUST-04155,2023-10-11,Sul,53,Premium,Bienal,Pix,33,175.61,2,0,6,26.2,13,Não,0,
CUST-04156,2023-05-17,Sudeste,48,Premium,Mensal,Pix,38,139.35,2,1,5,21.3,4,Sim,0,
CUST-04157,2024-10-25,Centro-Oeste,60,Padrão,Anual,Pix,20,90.57,0,1,3,29.1,8,Não,1,2026-01-29
CUST-04158,2022-10-18,Sudeste,22,Padrão,Mensal,Pix,45,74.02,3,1,9,42.8,9,Sim,0,
CUST-04159,2022-07-24,Sul,55,Premium,Mensal,Débito automático,47,164.06,1,0,9,20.0,10,Sim,0,
CUST-04160,2026-01-05,Sudeste,27,Padrão,Mensal,Cartão,5,93.01,2,1,7,30.7,11,Não,1,2026-05-05
CUST-04161,2023-05-28,Sul,32,Premium,Anual,Cartão,37,169.58,1,1,9,42.9,11,Não,1,2026-03-31
CUST-04162,2025-01-30,Sudeste,46,Premium,Mensal,Pix,17,159.44,2,1,9,23.3,0,Sim,0,
CUST-04163,2025-05-25,Centro-Oeste,54,Padrão,Mensal,Pix,13,69.18,1,0,3,75.9,14,Não,0,
CUST-04164,2026-02-12,Sudeste,25,Padrão,Mensal,Boleto,4,75.75,0,1,8,40.8,8,Não,0,
CUST-04165,2024-04-19,Nordeste,33,Padrão,Mensal,Débito automático,26,100.15,2,1,7,31.8,5,Sim,1,2026-04-12
CUST-04166,2024-10-26,Sudeste,40,Básico,Mensal,Boleto,20,65.52,5,0,8,27.4,4,Sim,1,2026-06-16
CUST-04167,2025-02-25,Sudeste,37,Padrão,Mensal,Débito automático,16,67.97,0,1,7,44.3,0,Não,0,
CUST-04168,2023-04-12,Sudeste,49,Padrão,Anual,Cartão,39,97.83,1,0,9,24.2,2,Não,0,
CUST-04169,2020-07-22,Sul,75,Padrão,Mensal,Cartão,72,84.76,6,1,4,45.0,2,Sim,0,
CUST-04170,2023-09-19,Sul,44,Básico,Mensal,Cartão,33,43.46,2,0,10,18.6,2,Não,0,
CUST-04171,2024-11-21,Norte,30,Padrão,Anual,Boleto,19,89.83,1,0,6,31.8,1,Sim,0,
CUST-04172,2022-09-04,Nordeste,23,Padrão,Mensal,Cartão,46,100.73,0,1,7,48.9,10,Sim,1,2026-04-25
CUST-04173,2025-07-21,Norte,35,Padrão,Mensal,Cartão,11,89.11,2,2,3,23.1,6,Sim,0,
CUST-04174,2025-01-20,Sudeste,28,Básico,Anual,Pix,17,39.0,1,0,7,23.1,6,Sim,0,
CUST-04175,2024-03-14,Nordeste,45,Padrão,Anual,Cartão,27,100.62,0,0,7,33.2,16,Sim,0,
CUST-04176,2024-04-11,Sul,44,Básico,Mensal,Boleto,27,54.09,3,0,7,35.5,1,Não,1,2026-03-07
CUST-04177,2022-11-25,Nordeste,33,Básico,Mensal,Débito automático,43,45.86,3,1,6,53.2,15,Sim,1,2026-02-23
CUST-04178,2021-06-09,Norte,63,Básico,Mensal,Cartão,61,54.69,0,0,5,44.6,4,Não,0,
CUST-04179,2022-12-29,Nordeste,30,Premium,Mensal,Pix,42,154.13,1,0,8,29.7,11,Não,0,
CUST-04180,2021-06-23,Centro-Oeste,38,Padrão,Anual,Cartão,61,99.62,3,0,3,30.3,0,Não,1,2026-02-01
CUST-04181,2021-04-03,Nordeste,47,Padrão,Anual,Cartão,63,95.53,3,0,9,46.4,15,Não,0,
CUST-04182,2023-12-16,Sudeste,50,Premium,Mensal,Cartão,30,161.32,0,0,10,18.0,1,Não,0,
CUST-04183,2024-08-16,Nordeste,54,Padrão,Mensal,Pix,22,98.32,3,2,10,21.0,5,Sim,0,
CUST-04184,2023-06-03,Sul,44,Premium,Mensal,Pix,37,170.48,0,1,5,25.9,16,Sim,1,2026-04-28
CUST-04185,2025-12-21,Centro-Oeste,52,Básico,Mensal,Boleto,6,81.19,0,1,8,14.4,9,Sim,0,
CUST-04186,2022-11-20,Nordeste,31,Básico,Mensal,Boleto,43,58.79,2,1,6,51.7,5,Sim,1,2026-05-31
CUST-04187,2023-02-27,Sudeste,50,Básico,Mensal,Cartão,40,50.3,0,1,10,17.3,11,Sim,0,
CUST-04188,2025-07-25,Sudeste,50,Padrão,Bienal,Boleto,11,78.88,0,1,8,86.2,4,Não,0,
CUST-04189,2021-08-30,Sudeste,57,Premium,Anual,Boleto,58,168.05,1,0,6,42.2,13,Não,1,2026-01-24
CUST-04190,2022-07-08,Sul,19,Padrão,Bienal,Cartão,48,86.37,1,1,5,26.1,7,Não,0,
CUST-04191,2023-07-18,Sudeste,28,Padrão,Anual,Pix,35,131.87,3,0,6,29.8,0,Não,1,2026-04-14
CUST-04192,2024-09-08,Nordeste,49,Básico,Bienal,Cartão,22,97.91,1,1,6,65.3,5,Sim,0,
CUST-04193,2021-08-10,Sul,18,Premium,Bienal,Cartão,59,156.02,0,0,7,27.9,8,Sim,0,
CUST-04194,2025-12-02,Centro-Oeste,45,Padrão,Mensal,Cartão,7,75.69,0,1,7,25.6,9,Não,0,
CUST-04195,2024-07-19,Sudeste,52,Básico,Mensal,Cartão,23,68.15,2,0,6,29.3,12,Sim,0,
CUST-04196,2023-04-27,Sul,32,Premium,Mensal,Débito automático,38,188.38,3,0,6,28.5,4,Não,0,
CUST-04197,2022-04-09,Sudeste,34,Padrão,Anual,Débito automático,51,80.63,2,0,8,34.2,8,Sim,0,
CUST-04198,2022-08-20,Centro-Oeste,26,Básico,Anual,Pix,47,85.57,0,1,9,28.5,3,Não,0,
CUST-04199,2025-08-12,Sudeste,33,Básico,Mensal,Boleto,10,39.0,2,0,5,60.2,23,Não,1,2026-02-07
CUST-04200,2023-09-16,Sudeste,33,Básico,Anual,Débito automático,33,39.0,0,1,7,31.8,11,Sim,0,
CUST-04201,2024-03-19,Sudeste,31,Padrão,Anual,Pix,27,103.33,5,0,5,21.6,12,Não,1,2026-01-05
CUST-04202,2025-12-03,Nordeste,30,Padrão,Anual,Pix,6,113.23,1,0,10,16.0,17,Não,0,
CUST-04203,2025-09-21,Sudeste,36,Premium,Mensal,Boleto,9,158.07,1,3,5,18.1,7,Sim,1,2026-05-21
CUST-04204,2026-02-23,Nordeste,36,Básico,Mensal,Débito automático,4,65.29,1,0,8,46.6,17,Sim,0,
CUST-04205,2026-01-01,Nordeste,61,Padrão,Mensal,Boleto,6,114.46,2,2,8,41.9,10,Sim,1,2026-06-14
CUST-04206,2025-08-10,Nordeste,34,Padrão,Mensal,Cartão,10,116.08,0,0,6,37.1,11,Sim,0,
CUST-04207,2024-08-10,Sudeste,43,Padrão,Anual,Boleto,22,90.29,2,0,5,46.6,4,Não,0,
CUST-04208,2024-07-15,Sudeste,32,Padrão,Mensal,Cartão,23,86.91,1,0,7,46.8,14,Sim,0,
CUST-04209,2023-11-11,Sul,32,Padrão,Mensal,Cartão,32,113.75,1,0,5,42.2,9,Sim,1,2026-03-07
CUST-04210,2025-04-03,Sudeste,19,Padrão,Mensal,Pix,15,105.36,1,0,7,15.1,5,Sim,0,
CUST-04211,2022-02-19,Nordeste,20,Premium,Anual,Boleto,53,167.24,2,0,5,13.4,1,Não,0,
CUST-04212,2022-09-25,Sudeste,25,Básico,Mensal,Cartão,45,49.74,0,1,7,31.2,7,Sim,0,
CUST-04213,2023-11-25,Sul,41,Padrão,Bienal,Cartão,31,107.93,1,0,3,55.2,5,Não,1,2026-05-18
CUST-04214,2020-12-03,Sudeste,52,Padrão,Mensal,Boleto,67,83.68,2,1,5,30.7,5,Não,0,
CUST-04215,2024-01-16,Sul,18,Básico,Bienal,Cartão,29,62.46,2,1,6,32.1,7,Sim,0,
CUST-04216,2025-11-21,Sudeste,32,Básico,Mensal,Débito automático,7,60.56,3,1,9,44.5,12,Não,0,
CUST-04217,2023-05-19,Nordeste,23,Premium,Mensal,Pix,37,160.66,3,1,3,7.8,18,Sim,1,2026-05-02
CUST-04218,2024-04-21,Sudeste,36,Básico,Bienal,Pix,26,69.94,0,1,9,32.2,14,Sim,0,
CUST-04219,2024-12-09,Norte,52,Básico,Anual,Cartão,18,44.72,2,1,8,29.5,9,Não,0,
CUST-04220,2024-10-31,Nordeste,34,Padrão,Anual,Débito automático,20,108.48,3,0,3,33.0,10,Sim,0,
CUST-04221,2023-09-28,Sudeste,38,Básico,Anual,Débito automático,33,59.29,2,1,8,70.4,6,Não,0,
CUST-04222,2023-12-26,Sudeste,56,Básico,Mensal,Cartão,30,47.92,2,0,5,27.3,18,Sim,0,
CUST-04223,2020-07-06,Sudeste,44,Básico,Anual,Boleto,72,40.49,4,0,8,45.0,3,Sim,0,
CUST-04224,2024-02-25,Sudeste,30,Básico,Mensal,Boleto,28,85.44,5,0,8,28.0,2,Sim,0,
CUST-04225,2024-02-01,Sudeste,41,Padrão,Anual,Cartão,29,98.03,4,0,9,22.1,5,Não,0,
CUST-04226,2024-05-08,Centro-Oeste,29,Premium,Bienal,Pix,26,154.03,2,0,6,29.8,1,Sim,0,
CUST-04227,2024-04-14,Sul,44,Básico,Anual,Débito automático,26,42.99,5,2,9,57.4,8,Sim,0,
CUST-04228,2025-07-08,Sudeste,45,Padrão,Anual,Pix,11,114.24,0,0,10,50.7,37,Sim,1,2026-03-21
CUST-04229,2025-02-06,Sul,23,Padrão,Anual,Débito automático,16,113.16,4,0,6,27.6,22,Não,1,2026-06-10
CUST-04230,2023-09-16,Sudeste,41,Básico,Mensal,Cartão,33,70.46,0,2,7,17.9,9,Sim,0,
CUST-04231,2025-11-04,Norte,38,Padrão,Mensal,Débito automático,7,98.15,2,1,9,49.0,2,Não,0,
CUST-04232,2024-09-10,Sudeste,46,Padrão,Anual,Débito automático,21,109.52,0,1,1,47.8,13,Não,1,2026-02-09
CUST-04233,2021-11-27,Nordeste,49,Básico,Anual,Cartão,55,47.47,1,1,5,32.2,17,Sim,0,
CUST-04234,2024-10-22,Nordeste,45,Padrão,Mensal,Pix,20,102.05,4,0,9,17.8,4,Não,0,
CUST-04235,2021-02-05,Sudeste,35,Básico,Anual,Boleto,65,58.24,1,0,7,50.6,8,Sim,0,
CUST-04236,2024-10-31,Sudeste,50,Premium,Mensal,Débito automático,20,162.74,2,2,7,35.0,0,Sim,0,
CUST-04237,2022-07-31,Sudeste,29,Premium,Anual,Cartão,47,133.62,3,0,5,34.4,9,Sim,0,
CUST-04238,2024-03-20,Centro-Oeste,23,Premium,Anual,Cartão,27,185.18,1,2,7,66.2,6,Sim,0,
CUST-04239,2025-07-23,Sul,18,Básico,Mensal,Boleto,11,81.66,1,1,6,35.2,2,Sim,1,2026-01-17
CUST-04240,2020-07-12,Nordeste,38,Padrão,Mensal,Pix,72,82.9,1,0,3,48.9,5,Não,0,
CUST-04241,2025-08-22,Nordeste,29,Padrão,Anual,Pix,10,107.08,3,0,10,60.1,3,Sim,0,
CUST-04242,2025-01-10,Nordeste,44,Básico,Mensal,Pix,17,39.0,0,1,6,26.3,5,Sim,0,
CUST-04243,2020-07-26,Sul,18,Premium,Bienal,Débito automático,72,160.17,0,0,7,20.6,6,Não,0,
CUST-04244,2024-01-17,Sul,31,Padrão,Mensal,Cartão,29,68.26,0,0,3,38.9,3,Não,0,
CUST-04245,2025-04-13,Nordeste,45,Básico,Mensal,Débito automático,14,54.91,2,0,6,80.4,11,Sim,0,
CUST-04246,2024-05-03,Sudeste,27,Premium,Mensal,Pix,26,152.17,4,1,9,32.6,11,Sim,1,2026-02-26
CUST-04247,2023-07-12,Centro-Oeste,44,Básico,Anual,Débito automático,36,75.19,3,1,9,21.1,2,Não,0,
CUST-04248,2024-10-21,Sudeste,32,Padrão,Anual,Cartão,20,122.36,3,0,7,22.7,28,Sim,0,
CUST-04249,2021-07-28,Sudeste,39,Básico,Anual,Boleto,59,82.67,3,0,6,28.3,3,Não,0,
CUST-04250,2025-03-24,Nordeste,46,Básico,Bienal,Débito automático,15,75.22,2,0,7,32.4,8,Sim,0,
CUST-04251,2026-02-23,Sudeste,50,Premium,Anual,Boleto,4,160.15,1,0,8,44.6,1,Não,1,2026-04-28
CUST-04252,2022-10-22,Sudeste,40,Padrão,Mensal,Cartão,44,104.44,1,0,4,41.0,2,Não,0,
CUST-04253,2024-07-22,Sudeste,29,Básico,Mensal,Pix,23,64.37,2,1,8,62.2,13,Não,0,
CUST-04254,2022-08-08,Sul,34,Padrão,Anual,Cartão,47,82.48,1,1,9,34.0,19,Não,0,
CUST-04255,2024-11-25,Centro-Oeste,47,Premium,Mensal,Cartão,19,175.04,4,0,7,43.1,20,Não,1,2026-01-16
CUST-04256,2023-10-13,Sudeste,27,Premium,Bienal,Boleto,33,168.66,2,1,7,64.9,16,Sim,0,
CUST-04257,2024-12-12,Sudeste,37,Premium,Anual,Débito automático,18,169.31,3,2,6,36.6,3,Não,1,2026-04-30
CUST-04258,2024-09-24,Sul,34,Premium,Anual,Boleto,21,127.06,2,0,8,9.4,14,Não,0,
CUST-04259,2025-10-09,Norte,38,Padrão,Anual,Cartão,8,105.34,0,0,10,30.9,2,Sim,0,
CUST-04260,2025-08-28,Sudeste,27,Básico,Bienal,Cartão,10,73.08,1,0,10,33.2,7,Sim,0,
CUST-04261,2023-12-11,Norte,18,Premium,Anual,Pix,31,158.79,1,0,6,21.6,11,Não,0,
CUST-04262,2022-11-18,Centro-Oeste,45,Básico,Anual,Cartão,44,51.99,3,1,6,15.6,7,Não,0,
CUST-04263,2023-09-26,Sudeste,51,Básico,Mensal,Débito automático,33,39.93,4,0,10,17.3,12,Sim,0,
CUST-04264,2025-06-08,Nordeste,18,Padrão,Mensal,Cartão,12,78.92,4,0,8,65.9,23,Sim,0,
CUST-04265,2023-07-25,Nordeste,43,Básico,Mensal,Cartão,35,61.16,6,0,8,45.8,3,Não,0,
CUST-04266,2025-06-15,Sul,52,Padrão,Bienal,Boleto,12,95.71,2,1,3,16.2,22,Sim,1,2026-02-08
CUST-04267,2023-12-28,Sudeste,46,Premium,Anual,Cartão,30,155.52,1,0,9,27.8,12,Não,0,
CUST-04268,2025-04-03,Nordeste,34,Padrão,Anual,Pix,15,120.4,2,2,7,7.9,20,Não,0,
CUST-04269,2024-08-23,Nordeste,28,Padrão,Mensal,Pix,22,81.42,3,0,8,30.1,15,Não,1,2026-03-19
CUST-04270,2025-02-24,Nordeste,40,Padrão,Anual,Cartão,16,94.16,0,1,6,14.6,23,Sim,0,
CUST-04271,2023-07-13,Norte,42,Padrão,Mensal,Pix,36,122.72,0,0,10,57.8,18,Não,1,2026-02-14
CUST-04272,2024-12-29,Sul,40,Básico,Anual,Pix,18,54.63,0,0,5,68.8,10,Não,0,
CUST-04273,2023-06-26,Nordeste,37,Básico,Mensal,Boleto,36,59.93,4,0,10,70.5,12,Sim,0,
CUST-04274,2026-03-08,Centro-Oeste,26,Padrão,Bienal,Cartão,3,96.55,2,1,7,19.7,7,Não,0,
CUST-04275,2022-09-10,Sudeste,44,Padrão,Anual,Pix,46,108.88,2,3,7,15.8,11,Sim,0,
CUST-04276,2025-06-15,Sudeste,45,Padrão,Mensal,Boleto,12,70.23,1,0,5,28.9,12,Sim,0,
CUST-04277,2021-04-28,Sudeste,41,Básico,Mensal,Cartão,62,56.15,1,2,6,28.5,10,Não,0,
CUST-04278,2024-12-04,Centro-Oeste,40,Básico,Mensal,Cartão,19,59.76,2,0,7,10.2,3,Sim,0,
CUST-04279,2021-12-12,Sudeste,59,Padrão,Mensal,Cartão,55,85.03,0,0,7,22.8,6,Sim,0,
CUST-04280,2026-01-31,Nordeste,32,Padrão,Mensal,Cartão,5,103.81,2,1,8,30.2,1,Não,1,2026-03-29
CUST-04281,2022-05-18,Sudeste,54,Padrão,Mensal,Cartão,50,110.01,1,1,7,14.6,1,Sim,0,
CUST-04282,2025-04-12,Sudeste,30,Premium,Mensal,Débito automático,14,165.33,2,1,8,19.7,4,Não,0,
CUST-04283,2022-05-28,Nordeste,52,Padrão,Mensal,Pix,49,123.91,4,1,10,37.3,2,Sim,0,
CUST-04284,2024-05-14,Sudeste,54,Básico,Anual,Pix,25,52.93,4,1,9,36.8,18,Não,1,2026-01-30
CUST-04285,2024-10-20,Centro-Oeste,35,Padrão,Mensal,Cartão,20,105.98,3,0,8,52.6,9,Não,1,2026-04-01
CUST-04286,2021-11-25,Sudeste,59,Básico,Mensal,Cartão,55,65.66,2,0,8,10.5,29,Não,1,2026-01-18
CUST-04287,2025-01-15,Centro-Oeste,45,Básico,Anual,Boleto,17,55.7,2,1,5,34.3,7,Sim,0,
CUST-04288,2021-02-23,Sudeste,28,Padrão,Mensal,Boleto,65,114.87,5,1,8,44.6,9,Não,1,2026-02-03
CUST-04289,2024-09-25,Norte,35,Básico,Anual,Débito automático,21,63.04,1,1,5,67.0,16,Não,0,
